time,total_airflow,t1_valve_pct,t1_n2o,t1_nh4,t1_no3,t1_do,t1_do_sp,t1_airflow,t1_ss,t1_temp,t1_po4,inflow,t1_phase,phasecode,inlet_tank,outlet_tank,storm_mode,total_airflow_q,t1_valve_pct_q,t1_n2o_q,t1_nh4_q,t1_no3_q,t1_do_q,t1_do_sp_q,t1_phase_q,t1_airflow_q,t1_ss_q,t1_temp_q,phasecode_q,inlet_tank_q,outlet_tank_q,t1_po4_q,inflow_q,storm_mode_q,segment_id
2023-12-07 17:40:00,27618.255078125,99.0999984741211,0.0598379645496605,6.400669004861266,3.0057345151901247,0.9429253749549388,1.5,3516.589903745168,2.9453624725341796,13.408564949035645,1.1638171195983886,4280.00994001116,2.0,2222.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-12-07 17:50:00,27604.608984375,99.0999984741211,0.0719907429069279,5.843473150674254,3.395876097679138,0.9284577580789724,1.475152,3503.8582801773796,2.904214859008789,13.408067464828491,0.9261895179748536,3367.1875915527344,2.0,2222.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-12-07 18:00:00,27619.8234375,99.0999984741211,0.0849537048488854,5.432833387795836,3.735938334465027,0.9266493134200572,1.4362692,3484.4476560505454,2.8604053497314452,13.408745765686035,0.7542944073677063,2360.387736002604,2.0,2222.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-12-07 18:10:00,27613.46484375,99.0999984741211,0.0965277779847382,4.999418833199888,4.134007573127747,0.9219473414123058,1.310816,3470.2315911004275,2.819977378845215,13.409288597106933,0.6098030567169189,3039.310546875,2.0,2122.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-12-07 18:20:00,27647.853125,99.0999984741211,0.1054398167878388,4.525152971688658,4.518338131904602,0.8917462341487408,1.2540504,3485.7363549593792,2.8596465587615967,13.40892677307129,0.4817937850952148,2327.835598415799,2.0,2122.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-12-07 18:30:00,27644.70625,99.0999984741211,0.1153935212641953,4.11445741886273,4.648972344398499,1.0351562909781933,1.13072,3608.82050044422,2.8848177433013915,13.409107780456544,0.4022956132888794,2316.59228515625,2.0,1122.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-12-07 18:40:00,27650.82421875,99.0999984741211,0.0974537063390015,3.831378080789,4.918274712562561,0.6920331927637259,1.1027547,3523.353390115106,2.884211444854736,13.407299423217774,0.3448439717292785,3145.6163787841797,2.0,1122.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-12-07 18:50:00,27629.938671875,99.0999984741211,0.0944444458931683,3.426190569344908,5.075298523902893,0.635488998144865,1.0744410000000002,3580.5033469456853,2.881177520751953,13.405491065979003,0.2985630810260772,4188.244175502232,2.0,1122.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-12-07 19:00:00,27622.202734375,99.0999984741211,0.054050926864147,3.587109281960875,5.190152955055237,0.4882812537252903,1.0729971,3540.906140620552,2.771366500854492,13.41109733581543,0.3343910217285156,3585.6480170355903,2.0,1122.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-12-07 19:10:00,27621.687109375,99.0999984741211,0.0369212972931562,3.700627472344786,5.1563016176223755,0.4380063600838184,1.0815568,3688.0329154056294,2.711044597625732,13.417606735229493,0.389752447605133,503.0864393446181,2.0,1122.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
