,total_airflow,t1_valve_pct,t1_n2o,t1_nh4,t1_no3,t1_do,t1_do_sp,t1_airflow,t1_ss,t1_temp,t1_po4,inflow,t1_phase,phasecode,inlet_tank,outlet_tank,storm_mode,total_airflow_q,t1_valve_pct_q,t1_n2o_q,t1_nh4_q,t1_no3_q,t1_do_q,t1_do_sp_q,t1_phase_q,t1_airflow_q,t1_ss_q,t1_temp_q,phasecode_q,inlet_tank_q,outlet_tank_q,t1_po4_q,inflow_q,storm_mode_q,segment_id
2022-12-28 05:40:00+00:00,8262.0,0.0,0.0,1.7547491573728622,3.330058217048645,0.1976273141801356,,0.0,4.36162919998169,13.179614639282226,2.449772691726684,2496.527734375,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2
2022-12-28 05:50:00+00:00,8998.4,0.0,0.0,2.243053200189024,2.8398353815078736,0.1977719865739345,,0.0,4.380948257446289,13.1884765625,2.758359146118164,2458.33330078125,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2
2022-12-28 06:00:00+00:00,15864.2998046875,21.200000762939453,0.0,2.7067571663297714,2.4690125703811647,0.2110821716487406,1.0534583017939614,1414.9174445993126,4.321618938446045,13.197518920898435,2.997707748413086,2497.569482421875,2.0,2221.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 06:10:00+00:00,21068.266796875,71.69999847412109,0.0,3.260425140801817,2.0754427909851074,1.3801360182464122,1.0818720435642062,5405.51940059836,4.389775085449219,13.196977043151856,3.1132965087890625,2663.19443359375,2.0,2221.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 06:20:00+00:00,11676.76640625,57.60000076293945,0.0,4.0053611778654155,1.9505817890167236,0.6462673716247082,1.2073359623863584,2431.4284948578156,4.3706449508667,13.186848640441896,3.2245569229125977,4571.875,2.0,2221.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 06:30:00+00:00,22948.8392578125,98.0,0.0,3.8631190800108017,2.4856242656707765,0.6572627298533916,1.116825230825515,4443.577690833359,4.37534122467041,13.185401725769044,3.2243370056152343,4624.65263671875,2.0,2222.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 06:40:00+00:00,18054.6904296875,95.22000122070312,0.0,3.2128052257932724,3.1448422193527223,0.9539930753409862,1.0338027132465726,3576.3499827986498,4.371615409851074,13.17798728942871,3.119368553161621,4572.222265625,2.0,2222.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 06:50:00+00:00,25855.583984375,95.91999816894533,0.0,3.0258511089719833,3.5338003396987916,1.3091724447906017,1.0474278595561073,5688.35776428125,4.358518981933594,13.174370574951173,2.3317898750305175,4555.55556640625,2.0,2222.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 07:00:00+00:00,27888.0484375,38.05999984741211,0.0012731485068797,2.2922491573728623,4.28999354839325,1.7144820146262645,1.0036497626985823,4137.89977537374,4.303845500946045,13.16876449584961,2.175050735473633,4540.277734375,2.0,2222.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 07:10:00+00:00,31844.434375,31.099999809265135,0.0057870376855134,1.7597571634687483,5.020294213294983,0.6961082153022289,,2714.052670000846,4.282207393646241,13.16749897003174,2.0931967735290526,4534.37490234375,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2
2022-12-28 07:20:00+00:00,23821.54765625,0.0,0.0,1.1257877611555158,5.391910099983216,0.2270688645541668,,0.0,4.2661785125732425,13.176721572875977,1.937801837921142,4494.44453125,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2
2022-12-28 07:30:00+00:00,25646.337109375,0.0,0.0,0.8697749637998639,5.076905655860901,0.2012442164123057,,0.0,4.231679821014405,13.195168685913083,1.7462955474853517,4584.37490234375,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2
2022-12-28 07:40:00+00:00,16959.0720703125,0.0,0.0,1.3817143582738936,4.1481342077255245,0.1976996503770351,,0.0,4.221409702301026,13.206199836730956,1.73412024974823,4529.166796875,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2
2022-12-28 07:50:00+00:00,22404.5609375,20.91999969482422,0.0,2.5458071255125105,3.3356713533401487,0.2109374992549419,1.0746894199152788,1832.4394740682717,4.171171855926514,13.22175178527832,2.4899169921875,4575.0001953125,2.0,1122.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 08:00:00+00:00,27094.22421875,79.0999984741211,0.0,3.4616151356138287,2.6866037130355833,0.5489728145301342,1.1339019758360729,4436.888583045527,4.138040161132812,13.22681541442871,2.7989752769470213,4577.0833984375,2.0,1122.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 08:10:00+00:00,32281.859375,97.8000030517578,0.0,4.462999060098082,2.548633313179016,0.3939525417983531,1.34034532783145,4396.857845566742,4.093526172637939,13.237667083740234,3.011644887924194,4565.27783203125,2.0,1222.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 08:20:00+00:00,39511.5796875,98.8000030517578,0.0,5.067801096383482,2.6137539625167845,0.5632957391440868,1.3960717476436069,5456.407457137537,4.062272548675537,13.24725112915039,2.99192156791687,4522.222265625,2.0,1222.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 08:30:00+00:00,35317.4359375,98.8000030517578,0.0,5.5673491501249375,2.5883797883987425,0.8935185246169567,1.4863947002774192,6000.51140957545,3.988443660736084,13.25647430419922,2.953543186187744,4495.4859375,2.0,2221.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 08:40:00+00:00,29301.429296875,98.38000183105468,0.0,6.038521196786315,2.957456135749817,1.4670139007270335,,6225.943898478236,4.0182630062103275,13.251410675048827,2.903375434875488,4542.3611328125,2.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2
2022-12-28 08:50:00+00:00,21962.2,98.13999786376954,0.0,6.768255045358091,3.4236047983169557,1.4128327779471874,,5637.045269410233,3.959977912902832,13.247613143920898,2.789464902877808,4559.72216796875,2.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2
2022-12-28 09:00:00+00:00,18680.5333984375,98.55999908447264,0.0,5.644225218240171,4.138166880607605,2.0732060126960277,1.2143121079036163,4743.4213030669525,3.9839126586914064,13.247794151306152,2.232063627243042,4548.2638671875,2.0,2222.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 09:10:00+00:00,16851.0724609375,99.0999984741211,0.0003472223877906,4.79078912967816,4.976686310768128,0.6955295257270336,1.1293949799310594,3212.6911102845943,3.984852170944214,13.247432136535645,2.0269479751586914,4509.3748046875,2.0,2222.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 09:20:00+00:00,34491.565625,86.35999908447266,0.0015046302229165,3.9683672451414167,5.532950711250305,1.7129629902541637,1.0702153566337766,5163.943317866974,3.993141508102417,13.242368698120115,1.7829373836517337,4507.6390625,2.0,2222.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 09:30:00+00:00,41556.434375,33.839999771118165,0.0033564824610948,3.3277251266874375,5.852446961402893,1.11660882756114,1.0426440515404658,3751.318154490098,3.987834310531616,13.240017509460449,1.6119446754455566,4483.6806640625,2.0,2122.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 09:40:00+00:00,38119.01484375,35.020000267028806,0.0100694451481103,2.6260171913541854,6.597068619728089,1.1722366981208323,1.0320093577816372,3272.754351759336,3.964116621017456,13.241283988952636,1.4215798377990725,4509.02783203125,1.0,2122.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 09:50:00+00:00,33881.434375,0.0,0.0018518520519137,2.001625182572752,7.2508145570755005,0.2408130787312984,,0.0,3.935755634307861,13.238932800292968,1.2345134019851685,4494.44462890625,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2
2022-12-28 10:00:00+00:00,32298.8375,0.0,0.0,1.6790171884931624,7.08938763141632,0.201027201861143,,0.0,3.882335138320923,13.237667083740234,1.1392191648483276,4503.81953125,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2
2022-12-28 10:10:00+00:00,18943.41328125,0.0,0.0,2.0754211449064313,6.241692757606506,0.1996527783572673,,0.0,3.8335302829742433,13.229890251159668,1.319832444190979,4488.5416015625,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2
2022-12-28 10:20:00+00:00,22999.43046875,0.0,0.0,3.134263136330992,5.2115253686904905,0.1977719865739345,,0.0,3.748230981826782,13.223198318481446,1.6354969501495362,4493.402734375,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2
2022-12-28 10:30:00+00:00,22145.4048828125,36.41999969482422,0.0,3.7482891582883897,4.391677498817444,0.2380642376840113,1.1337673251742408,1658.723446832115,3.781197929382324,13.216145515441896,1.811856985092163,4481.25,2.0,1122.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 10:40:00+00:00,15034.23359375,82.75999908447265,0.0,4.598035242501647,3.786514592170715,0.2352430544793605,1.3401723370779128,2554.297372648996,3.750180435180664,13.21126308441162,2.1611350536346436,4474.6529296875,2.0,2221.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 10:50:00+00:00,31398.74609375,99.0999984741211,0.0,5.215223123971373,3.4043484926223755,0.7540509276092052,1.429425508045015,4805.990663284222,3.710444450378418,13.209092903137208,2.2670752048492435,4481.24990234375,2.0,2221.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 11:00:00+00:00,33404.6453125,89.5,0.0,5.822747042123228,3.739051842689514,2.032045691460371,,6405.364824869903,3.697183847427368,13.203667449951173,2.331237268447876,4435.06943359375,2.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2
2022-12-28 11:10:00+00:00,19845.9552734375,38.4,0.0,5.162951185647398,4.509017205238342,1.456235497444868,1.2519918570972624,2432.061298300916,3.5995808601379395,13.210901260375977,2.3352034091949463,4480.55556640625,2.0,2222.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 11:20:00+00:00,20260.244921875,90.46000061035156,0.0,4.341935160104185,5.0634726762771605,0.3896846108138561,1.0864058217775254,2889.4118756308853,3.673774337768555,13.209454536437988,1.5315194606781006,4448.95830078125,2.0,2122.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 11:30:00+00:00,34355.301171875,90.53999938964844,0.0,3.876649191323667,5.333813118934631,1.4814814619719985,1.077099976108188,5111.584622426473,3.668094539642334,13.203305625915528,1.5767194032669067,4426.3888671875,2.0,2122.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 11:40:00+00:00,30977.952734375,37.35999984741211,0.0,3.5699412369169297,6.030583691596985,1.4731626324355602,1.0672979722136542,4095.1411547181897,3.635249614715576,13.202943992614744,1.4009830474853515,4429.8611328125,2.0,2122.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 11:50:00+00:00,14791.7625,25.920000267028808,0.0,2.9574971699155865,6.696792721748352,0.478443282097578,1.053884539263589,1239.581864661356,3.6411491870880126,13.20348663330078,1.3059712886810302,4478.81943359375,1.0,2122.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 12:00:00+00:00,25703.169140625,0.0,0.0,2.3703571342863143,6.8840059518814085,0.2037760429084301,,0.0,3.6280370235443113,13.203124809265136,1.1447847127914428,4455.20830078125,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2
2022-12-28 12:10:00+00:00,14835.0919921875,0.0,0.0,2.2014091038145125,6.595524525642395,0.201027201861143,,0.0,3.5523054599761963,13.194263648986816,1.0840579271316528,4472.56953125,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2
2022-12-28 12:20:00+00:00,16156.616015625,0.0,0.0,2.6229411625303327,5.762958264350891,0.1991464100778102,,0.0,3.538243818283081,13.18703022003174,1.146790623664856,4421.1806640625,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2
2022-12-28 12:30:00+00:00,21669.515625,20.41999969482422,0.0,3.490959169808775,5.090978646278382,0.2157841436564921,1.1419934179669338,1164.84395303594,3.484147310256958,13.181785202026369,1.3977214097976685,4398.2638671875,2.0,1122.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 12:40:00+00:00,13196.6166015625,79.0999984741211,0.0,4.089963104669005,4.667986512184143,0.4108072929084301,1.194677867616926,2948.5695982103066,3.5029956817626955,13.17852954864502,1.631436324119568,4418.05556640625,2.0,1122.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 12:50:00+00:00,24604.69453125,97.89999847412108,0.0,4.739747145120054,4.2912873983383175,0.5351562432944774,1.3448047248295376,4209.844959792181,3.436156988143921,13.173284912109375,1.8684738874435425,4298.958203125,2.0,1222.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 13:00:00+00:00,28432.621484375,99.0999984741211,0.0,5.171469213906676,4.442011475563049,1.552300339192152,1.3955464906238373,6592.388453209476,3.4216637134552004,13.166594123840332,1.7236788749694825,4348.61103515625,2.0,2221.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 13:10:00+00:00,12754.916796875,99.0999984741211,0.0,5.380743219796568,4.90496723651886,1.505787032097578,1.4053199133191787,3756.2941141584743,3.367225503921509,13.167679595947266,1.805288434028625,4347.56943359375,2.0,2221.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 13:20:00+00:00,15034.8662109375,99.0999984741211,0.0,5.374771120492369,5.552169156074524,1.761646395176649,1.3782387687138151,5067.760450309639,3.396590232849121,13.17003002166748,1.7587052583694458,4316.31943359375,2.0,2221.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 13:30:00+00:00,11695.1833984375,99.0999984741211,0.0,4.862305071298033,6.338841080665588,1.140914350003004,1.215900394825708,2556.4528021157976,3.3700870513916015,13.168221473693848,1.516153645515442,4245.833203125,2.0,2222.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 13:40:00+00:00,24330.509375,98.53999938964844,0.0,4.0372512840665875,6.721994233131409,0.9780815832316876,1.070216947476069,4224.310050246901,3.384273433685302,13.168402481079102,1.3023734331130985,4152.777685546875,2.0,2222.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 13:50:00+00:00,20402.544140625,50.97999954223633,0.0,3.6126392387785016,7.235400319099426,1.7515913896262645,1.0694249013917787,3076.8134462425664,3.334379529953003,13.167498588562012,1.2356664419174197,3967.0138671875,2.0,2222.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 14:00:00+00:00,19730.94140625,6.040000152587891,0.0,3.033407213632018,7.998765873908996,0.2836371593177318,,268.85631935671864,3.3710071563720705,13.168221473693848,1.1505958557128906,2949.652783203125,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2
2022-12-28 14:10:00+00:00,18009.7978515625,0.0,0.0,2.4902771496213973,8.225055909156799,0.2016059033572673,,0.0,3.3202897548675536,13.162072944641114,1.0417622089385987,2285.416650390625,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2
2022-12-28 14:20:00+00:00,14376.95,0.0,0.0,2.432999136392027,7.642506051063537,0.2008101843297481,,0.0,3.292531442642212,13.152850151062012,1.03821234703064,2344.444482421875,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2
2022-12-28 14:30:00+00:00,29732.467578125,0.0,0.0,2.863139154855162,7.13645441532135,0.2008101843297481,,0.0,3.3049184322357177,13.145255279541017,1.1447418212890623,2361.80556640625,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2
2022-12-28 14:40:00+00:00,21477.9568359375,0.0,0.0,3.1951491379179062,6.648972535133362,0.1988570623099804,0.0,0.0,3.302740049362183,13.138563537597657,1.2125384092330935,2393.055517578125,1.0,1112.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2022-12-28 14:50:00+00:00,8526.9498046875,0.0,0.0,3.5194251083768906,6.150357460975647,0.1974103026092052,,0.0,3.308564567565918,13.13187255859375,1.314846658706665,2394.444482421875,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2
