timestamp,total_airflow,t1_valve_pct,t1_n2o,t1_nh4,t1_no3,t1_do,t1_do_sp,t1_airflow,t1_ss,t1_temp,t1_po4,inflow,t1_phase,phasecode,inlet_tank,outlet_tank,storm_mode,total_airflow_q,t1_valve_pct_q,t1_n2o_q,t1_nh4_q,t1_no3_q,t1_do_q,t1_do_sp_q,t1_phase_q,t1_airflow_q,t1_ss_q,t1_temp_q,phasecode_q,inlet_tank_q,outlet_tank_q,t1_po4_q,inflow_q,storm_mode_q,segment_id
2022-06-12 02:10:00+00:00,12290.2666015625,,0.0302083339542149,2.2845191502012314,0.3387347459793091,0.1126302078366279,1.3068171099481127,,1.5140952587127685,,0.6627554178237915,,2.0,2121.0,2.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 02:20:00+00:00,14497.95,,0.0290509266778825,3.0487771534360943,0.3387347459793091,0.1739728011190891,1.5093649875095914,,1.5471065521240237,,1.184913444519043,,2.0,2121.0,2.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 02:30:00+00:00,27337.590625,,0.031597222946584,3.124423220101744,0.3387347459793091,1.3208911947906017,1.4561681890941798,,1.5118631839752197,,1.2505090951919555,,2.0,2122.0,2.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 02:40:00+00:00,14421.80390625,,0.0458333339542149,2.7841591858305037,0.4454595237970352,1.8435329847037791,1.2967089267458234,,1.509242343902588,,0.9288157224655152,,2.0,2122.0,2.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 02:50:00+00:00,12880.2,,0.0924768526107071,2.165391161385924,0.8226460456848145,0.5561342589557171,1.1684238025574456,,1.5332180261611938,,0.6810650587081909,,2.0,2122.0,2.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 03:00:00+00:00,19788.566796875,,0.1495370361953973,1.593973185960203,1.1298024773597717,1.2646845988929272,1.0392652960958937,,1.5002811908721925,,0.4544258117675781,,1.0,2122.0,2.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 03:10:00+00:00,9999.3,,0.2349537063390015,1.4572711967863143,1.4048818826675415,0.3122829861938953,1.0727507687296185,,1.3136629343032835,,0.3555401623249054,,1.0,1122.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 03:20:00+00:00,12393.5666015625,,0.226041667535901,1.4085112118162215,1.352916240692139,0.0980902776122093,1.073071270170666,,1.3722135066986083,,0.2689203798770904,,1.0,1122.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 03:30:00+00:00,25588.74609375,,0.2282407421618699,1.4107052111066878,0.7265055671334266,0.0951967597007751,1.081114350750333,,1.389845037460327,,0.2957072257995605,,1.0,1122.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 03:40:00+00:00,13820.584375,,0.2475694466382264,1.773727157060057,0.3679139167070389,0.0951967597007751,1.1998917542412166,,1.4078627109527588,,0.4347501218318939,,1.0,1122.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,1.0,,0.0,1
